date_rec|state|p_pos|positive_daily_cases_cvt|negative_daily_cases_cvt|pending_daily_cases_cvt|p_pend|total_daily_cases_cvt
2020-05-18|NH|7.76|3596|41282|1481|3.19|46359
2020-05-19|NH|7.25|3652|45822|874|1.74|50348
2020-05-20|NH|7.19|3721|47167|861|1.66|51749
2020-05-21|NH|7.13|3868|48962|1434|2.64|54264
2020-05-22|NH|6.95|3935|51165|1526|2.69|56626
2020-05-23|NH|6.66|4089|55450|1844|3|61383
2020-05-24|NH|6.66|4089|55450|1844|3|61383
2020-05-25|NH|6.58|4149|57237|1714|2.72|63100
2020-05-26|NH|6.66|4197|58842|NA|NA|63039
2020-05-27|NH|6.45|4231|60001|1370|2.09|65602
2020-05-28|NH|6.53|4286|61310|NA|NA|65596
2020-05-29|NH|6.47|4386|62476|891|1.32|67753
2020-05-30|NH|6.42|4492|64468|960|1.37|69920
2020-05-31|NH|6.36|4545|65735|1208|1.69|71488
2020-06-01|NH|6.28|4651|67805|1661|2.24|74117
2020-06-02|NH|6.12|4685|69659|2183|2.85|76527
2020-06-03|NH|6.13|4749|70990|1726|2.23|77465
2020-06-04|NH|6.18|4795|71170|1643|2.12|77608
2020-06-05|NH|6.11|4876|74889|NA|NA|79765
2020-06-06|NH|5.97|5019|78990|NA|NA|84009
2020-06-07|NH|5.97|5019|78990|NA|NA|84009
2020-06-08|NH|5.89|5043|80509|NA|NA|85552
2020-06-09|NH|5.83|5079|82044|NA|NA|87123
2020-06-10|NH|5.79|5132|83515|NA|NA|88647
2020-06-11|NH|5.76|5178|84729|NA|NA|89907
2020-06-12|NH|5.67|5209|86708|NA|NA|91917
2020-06-13|NH|5.59|5251|88705|NA|NA|93956
2020-06-14|NH|5.5|5299|91122|NA|NA|96421
2020-06-15|NH|5.41|5345|93528|NA|NA|98873
2020-06-16|NH|5.41|5345|93528|NA|NA|98873
2020-06-17|NH|5.36|5364|94722|NA|NA|100086
2020-06-18|NH|5.33|5436|96548|NA|NA|101984
2020-06-19|NH|5.25|5450|98275|NA|NA|103725
2020-06-20|NH|5.2|5486|100081|NA|NA|105567
2020-06-21|NH|5.21|5518|100367|NA|NA|105885
2020-06-22|NH|5.09|5544|103318|NA|NA|108862
2020-06-23|NH|5.1|5558|103318|NA|NA|108876
2020-06-24|NH|5.06|5571|104482|NA|NA|110053
2020-06-25|NH|5.02|5598|105968|NA|NA|111566
2020-03-23|NJ|86.26|2844|359|94|2.85|3297
2020-03-24|NJ|30.51|3675|8325|45|0.37|12045
2020-03-25|NJ|29.64|4402|10452|NA|NA|14854
2020-03-26|NJ|33.48|6876|13661|NA|NA|20537
2020-03-27|NJ|34.78|8825|16547|NA|NA|25372
2020-03-28|NJ|36.46|11124|19386|NA|NA|30510
2020-03-29|NJ|37.6|13386|22216|NA|NA|35602
2020-03-30|NJ|39.74|16636|25224|NA|NA|41860
2020-03-31|NJ|40.85|18696|27077|NA|NA|45773
2020-04-01|NJ|42.28|22255|30387|NA|NA|52642
2020-04-02|NJ|43.29|25590|33520|NA|NA|59110
2020-04-03|NJ|44.29|29895|37608|NA|NA|67503
2020-04-04|NJ|45.28|34124|41232|NA|NA|75356
2020-04-05|NJ|45.65|37505|44661|NA|NA|82166
2020-04-06|NJ|46.15|41090|47942|NA|NA|89032
2020-04-07|NJ|46.77|44416|50558|NA|NA|94974
2020-04-08|NJ|47.24|47437|52979|NA|NA|100416
2020-04-09|NJ|47.6|51027|56165|NA|NA|107192
2020-04-10|NJ|48.09|54588|58935|NA|NA|113523
2020-04-11|NJ|48.38|58151|62042|NA|NA|120193
2020-04-12|NJ|48.8|61850|64885|NA|NA|126735
2020-04-13|NJ|49.88|64584|64885|NA|NA|129469
2020-04-14|NJ|49.24|68824|70950|NA|NA|139774
2020-04-15|NJ|49.32|71030|72991|NA|NA|144021
2020-04-16|NJ|49.61|75317|76513|NA|NA|151830
2020-04-17|NJ|49.84|78467|78982|NA|NA|157449
2020-04-18|NJ|50.09|81420|81116|NA|NA|162536
2020-04-19|NJ|49.97|85301|85387|NA|NA|170688
2020-04-20|NJ|49.88|88806|89251|NA|NA|178057
2020-04-21|NJ|49.99|92387|92439|NA|NA|184826
2020-04-22|NJ|50.02|95865|95794|NA|NA|191659
2020-04-23|NJ|49.96|99989|100159|NA|NA|200148
2020-04-24|NJ|49.62|102196|103766|NA|NA|205962
2020-04-25|NJ|49.38|105523|108163|NA|NA|213686
2020-04-26|NJ|48.86|109038|114106|NA|NA|223144
2020-04-27|NJ|48.81|111188|116587|NA|NA|227775
2020-04-28|NJ|48.58|113856|120503|NA|NA|234359
2020-04-29|NJ|48.06|116264|125054|617|0.26|241935
2020-04-30|NJ|47.77|118652|129266|478|0.19|248396
2020-05-01|NJ|47.13|121190|135355|583|0.23|257128
2020-05-02|NJ|47.04|123717|138595|676|0.26|262988
2020-05-03|NJ|45.97|126744|148322|641|0.23|275707
2020-05-04|NJ|46.16|128269|148951|647|0.23|277867
2020-05-05|NJ|45.32|130593|157030|550|0.19|288173
2020-05-06|NJ|45.56|131890|157030|594|0.21|289514
2020-05-07|NJ|45.58|133635|159023|552|0.19|293210
2020-05-08|NJ|45.26|135454|163305|553|0.18|299312
2020-05-09|NJ|44.83|137085|168121|557|0.18|305763
2020-05-10|NJ|44.25|138532|173915|591|0.19|313038
2020-05-11|NJ|32.86|139945|285988|NA|NA|425933
2020-05-12|NJ|32.5|140743|292317|NA|NA|433060
2020-05-13|NJ|32.07|141560|299890|NA|NA|441450
2020-05-14|NJ|31.59|142704|308992|NA|NA|451696
2020-05-15|NJ|31.08|143905|319067|NA|NA|462972
2020-05-16|NJ|30.53|145089|330135|NA|NA|475224
2020-05-17|NJ|30.01|146334|341231|NA|NA|487565
2020-05-18|NJ|29.28|148039|357530|NA|NA|505569
2020-05-19|NJ|28.65|149013|371169|NA|NA|520182
2020-05-20|NJ|28.31|150399|380944|NA|NA|531343
2020-05-21|NJ|27.83|151472|392802|NA|NA|544274
2020-05-22|NJ|27.5|152719|402595|NA|NA|555314
2020-05-23|NJ|26.45|153104|425631|NA|NA|578735
2020-05-24|NJ|25.53|154154|449653|NA|NA|603807
2020-05-25|NJ|24.86|155092|468705|NA|NA|623797
2020-05-26|NJ|24.5|155764|480128|NA|NA|635892
2020-05-27|NJ|23.72|156628|503697|NA|NA|660325
2020-05-28|NJ|23.01|157815|528042|NA|NA|685857
2020-05-29|NJ|22.17|158844|557567|NA|NA|716411
2020-05-30|NJ|21.42|159608|585700|NA|NA|745308
2020-05-31|NJ|21.5|160445|585700|NA|NA|746145
2020-06-01|NJ|20.23|160918|634682|NA|NA|795600
2020-06-02|NJ|19.76|161545|656132|NA|NA|817677
2020-06-03|NJ|19.35|162068|675352|NA|NA|837420
2020-06-04|NJ|18.95|162530|695199|NA|NA|857729
2020-06-05|NJ|17.78|163336|755555|NA|NA|918891
2020-06-06|NJ|17.83|163893|755555|NA|NA|919448
2020-06-07|NJ|17.09|164164|796261|NA|NA|960425
2020-06-08|NJ|16.87|164497|810592|NA|NA|975089
2020-06-09|NJ|16.65|164796|824701|NA|NA|989497
2020-06-10|NJ|16.39|165346|843588|NA|NA|1008934
2020-06-11|NJ|16.09|165816|864977|NA|NA|1030793
2020-06-12|NJ|15.74|166164|889232|NA|NA|1055396
2020-06-13|NJ|15.45|166605|911610|NA|NA|1078215
2020-06-14|NJ|15.2|166881|930735|NA|NA|1097616
2020-06-15|NJ|14.97|167103|948980|NA|NA|1116083
2020-06-16|NJ|14.79|167426|964356|NA|NA|1131782
2020-06-17|NJ|14.61|167703|980138|NA|NA|1147841
2020-06-18|NJ|14.35|168107|1003627|NA|NA|1171734
2020-06-19|NJ|14.11|168496|1025847|NA|NA|1194343
2020-06-20|NJ|13.85|168834|1050039|NA|NA|1218873
2020-06-21|NJ|13.59|169142|1075825|NA|NA|1244967
2020-06-22|NJ|13.37|169415|1097984|NA|NA|1267399
2020-06-23|NJ|13.22|169734|1113717|NA|NA|1283451
2020-06-24|NJ|13.07|169892|1129753|NA|NA|1299645
2020-06-25|NJ|12.88|170196|1150714|NA|NA|1320910
2020-03-23|NM|1.21|65|5321|NA|NA|5386
2020-03-24|NM|1.39|83|5890|NA|NA|5973
2020-03-25|NM|1.46|100|6742|NA|NA|6842
2020-03-26|NM|1.44|112|7681|NA|NA|7793
2020-03-27|NM|1.6|136|8377|NA|NA|8513
2020-03-28|NM|2.03|191|9196|NA|NA|9387
2020-03-29|NM|2.15|237|10769|NA|NA|11006
2020-03-30|NM|2.12|237|10942|NA|NA|11179
2020-03-31|NM|2.24|281|12246|NA|NA|12527
2020-04-01|NM|2.38|315|12925|NA|NA|13240
2020-04-02|NM|2.59|363|13648|NA|NA|14011
2020-04-03|NM|2.73|403|14375|NA|NA|14778
2020-04-04|NM|3.17|495|15137|NA|NA|15632
2020-04-05|NM|3.23|543|16285|NA|NA|16828
2020-04-06|NM|3.26|624|18512|NA|NA|19136
2020-04-07|NM|3.14|686|21139|NA|NA|21825
2020-04-08|NM|3.57|794|21451|NA|NA|22245
2020-04-09|NM|3.63|865|22942|NA|NA|23807
2020-04-10|NM|4.03|1091|26007|NA|NA|27098
2020-04-11|NM|4.03|1091|26007|NA|NA|27098
2020-04-12|NM|4.09|1174|27518|NA|NA|28692
2020-04-13|NM|4.08|1245|29270|NA|NA|30515
2020-04-14|NM|4.21|1345|30625|NA|NA|31970
2020-04-15|NM|4.28|1407|31443|NA|NA|32850
2020-04-16|NM|4.44|1484|31910|NA|NA|33394
2020-04-17|NM|4.63|1597|32891|NA|NA|34488
2020-04-18|NM|4.8|1711|33902|NA|NA|35613
2020-04-19|NM|4.91|1798|34834|NA|NA|36632
2020-04-20|NM|4.98|1845|35197|NA|NA|37042
2020-04-21|NM|5.09|1971|36784|NA|NA|38755
2020-04-22|NM|5.07|2072|38805|NA|NA|40877
2020-04-23|NM|5.36|2210|39022|NA|NA|41232
2020-04-24|NM|5.11|2379|44184|NA|NA|46563
2020-04-25|NM|4.89|2521|48989|NA|NA|51510
2020-04-26|NM|4.95|2660|51075|NA|NA|53735
2020-04-27|NM|4.81|2726|53889|NA|NA|56615
2020-04-28|NM|4.8|2823|55980|NA|NA|58803
2020-04-29|NM|4.82|2974|58771|NA|NA|61745
2020-04-30|NM|4.94|3213|61872|NA|NA|65085
2020-05-01|NM|5.03|3411|64458|NA|NA|67869
2020-05-02|NM|4.94|3513|67605|NA|NA|71118
2020-05-03|NM|4.98|3732|71212|NA|NA|74944
2020-05-04|NM|4.94|3850|74127|NA|NA|77977
2020-05-05|NM|4.93|4031|77689|NA|NA|81720
2020-05-06|NM|4.97|4138|79113|NA|NA|83251
2020-05-07|NM|5.01|4291|81393|NA|NA|85684
2020-05-08|NM|5.05|4493|84539|NA|NA|89032
2020-05-09|NM|5.01|4673|88589|NA|NA|93262
2020-05-10|NM|4.92|4778|92275|NA|NA|97053
2020-05-11|NM|4.74|4863|97635|NA|NA|102498
2020-05-12|NM|4.75|5069|101652|NA|NA|106721
2020-05-13|NM|4.73|5212|105077|NA|NA|110289
2020-05-14|NM|4.66|5364|109647|NA|NA|115011
2020-05-15|NM|4.6|5503|114098|NA|NA|119601
2020-05-16|NM|4.55|5662|118796|NA|NA|124458
2020-05-17|NM|4.55|5857|122727|NA|NA|128584
2020-05-18|NM|4.46|5938|127315|NA|NA|133253
2020-05-19|NM|4.43|6096|131524|NA|NA|137620
2020-05-20|NM|4.35|6192|136054|NA|NA|142246
2020-05-21|NM|4.29|6317|141027|NA|NA|147344
2020-05-22|NM|4.24|6472|146295|NA|NA|152767
2020-05-23|NM|4.18|6625|151758|NA|NA|158383
2020-05-24|NM|4.02|6795|162324|NA|NA|169119
2020-05-25|NM|4|6943|166538|NA|NA|173481
2020-05-26|NM|3.96|7026|170335|NA|NA|177361
2020-05-27|NM|3.95|7130|173516|NA|NA|180646
2020-05-28|NM|4.04|7252|172291|NA|NA|179543
2020-05-29|NM|4.01|7364|176180|NA|NA|183544
2020-05-30|NM|3.98|7493|180768|NA|NA|188261
2020-05-31|NM|3.92|7624|186823|NA|NA|194447
2020-06-01|NM|3.85|7689|191915|NA|NA|199604
2020-06-02|NM|3.84|7800|195315|NA|NA|203115
2020-06-03|NM|3.88|8024|198813|NA|NA|206837
2020-06-04|NM|3.82|8140|204856|NA|NA|212996
2020-06-05|NM|3.84|8353|209404|NA|NA|217757
2020-06-06|NM|3.86|8672|215968|NA|NA|224640
2020-06-07|NM|3.84|8800|220347|NA|NA|229147
2020-06-08|NM|3.81|8940|225435|NA|NA|234375
2020-06-09|NM|3.79|9062|229739|NA|NA|238801
2020-06-10|NM|3.77|9105|232552|NA|NA|241657
2020-06-11|NM|3.77|9250|236307|NA|NA|245557
2020-06-12|NM|3.73|9526|245758|NA|NA|255284
2020-06-13|NM|3.73|9526|245758|NA|NA|255284
2020-06-14|NM|3.71|9621|249373|NA|NA|258994
2020-06-15|NM|3.69|9723|253942|NA|NA|263665
2020-06-16|NM|3.67|9845|258076|NA|NA|267921
2020-06-17|NM|3.66|9933|261620|NA|NA|271553
2020-06-18|NM|3.65|10065|265832|NA|NA|275897
2020-06-19|NM|3.62|10153|270022|NA|NA|280175
2020-06-20|NM|3.61|10260|274342|NA|NA|284602
2020-06-21|NM|3.6|10565|282866|NA|NA|293431
2020-06-22|NM|3.6|10565|282866|NA|NA|293431
2020-06-23|NM|3.59|10694|287382|NA|NA|298076
2020-06-24|NM|3.59|10838|291245|NA|NA|302083
2020-06-25|NM|3.57|10990|297115|NA|NA|308105
2020-03-23|NV|6.56|245|3490|NA|NA|3735
2020-03-24|NV|6.57|278|3954|NA|NA|4232
2020-03-25|NV|7.02|321|4251|NA|NA|4572
2020-03-26|NV|8.21|420|4697|NA|NA|5117
2020-03-27|NV|7.99|535|6161|NA|NA|6696
2020-03-28|NV|7.29|621|7901|NA|NA|8522
2020-03-29|NV|8.07|738|8412|NA|NA|9150
2020-03-30|NV|8.99|1008|10207|NA|NA|11215
2020-03-31|NV|9.44|1113|10681|NA|NA|11794
2020-04-01|NV|9.99|1279|11519|NA|NA|12798
2020-04-02|NV|10.38|1458|12588|NA|NA|14046
2020-04-03|NV|10.42|1514|13018|NA|NA|14532
2020-04-04|NV|10.78|1742|14421|NA|NA|16163
2020-04-05|NV|10.91|1836|14995|NA|NA|16831
2020-04-06|NV|11.08|1953|15676|NA|NA|17629
2020-04-07|NV|11.2|2087|16552|NA|NA|18639
2020-04-08|NV|11.27|2318|18248|NA|NA|20566
2020-04-09|NV|11.28|2456|19315|NA|NA|21771
2020-04-10|NV|11.36|2584|20165|NA|NA|22749
2020-04-11|NV|11.45|2700|20887|NA|NA|23587
2020-04-12|NV|11.52|2836|21775|NA|NA|24611
2020-04-13|NV|11.67|2971|22493|NA|NA|25464
2020-04-14|NV|11.58|3088|23573|NA|NA|26661
2020-04-15|NV|11.61|3211|24444|NA|NA|27655
2020-04-16|NV|11.67|3321|25130|NA|NA|28451
2020-04-17|NV|11.84|3524|26238|NA|NA|29762
2020-04-18|NV|11.79|3626|27125|NA|NA|30751
2020-04-19|NV|11.8|3728|27870|NA|NA|31598
2020-04-20|NV|11.84|3830|28517|NA|NA|32347
2020-04-21|NV|11.91|3937|29118|NA|NA|33055
2020-04-22|NV|12.04|4081|29807|NA|NA|33888
2020-04-23|NV|12.11|4208|30541|NA|NA|34749
2020-04-24|NV|12.15|4398|31794|NA|NA|36192
2020-05-10|NV|10.37|6098|52711|NA|NA|58809
2020-05-11|NV|10.24|6152|53932|NA|NA|60084
2020-05-12|NV|9.85|6311|57764|NA|NA|64075
2020-05-13|NV|9.59|6394|60278|NA|NA|66672
2020-05-14|NV|9.35|6499|62985|NA|NA|69484
2020-05-15|NV|9.17|6614|65532|NA|NA|72146
2020-05-16|NV|9.04|6662|67002|NA|NA|73664
2020-05-17|NV|8.5|6857|73780|NA|NA|80637
2020-05-18|NV|8.44|6906|74926|NA|NA|81832
2020-05-19|NV|8.05|7046|80509|NA|NA|87555
2020-05-20|NV|7.86|7166|84005|NA|NA|91171
2020-05-21|NV|7.69|7255|87127|NA|NA|94382
2020-05-22|NV|7.41|7401|92540|NA|NA|99941
2020-05-23|NV|7.19|7696|99351|NA|NA|107047
2020-05-24|NV|7.05|7770|102511|NA|NA|110281
2020-05-25|NV|6.87|7879|106852|NA|NA|114731
2020-05-26|NV|6.48|7997|115370|NA|NA|123367
2020-05-27|NV|6.31|8113|120446|NA|NA|128559
2020-05-28|NV|6.26|8208|122982|NA|NA|131190
2020-05-29|NV|6.21|8350|126066|NA|NA|134416
2020-05-30|NV|6.13|8495|130037|NA|NA|138532
2020-05-31|NV|6.03|8593|133967|NA|NA|142560
2020-06-01|NV|5.92|8688|138095|NA|NA|146783
2020-06-02|NV|5.81|8830|143261|NA|NA|152091
2020-06-03|NV|5.72|8935|147320|NA|NA|156255
2020-06-04|NV|5.63|9090|152333|NA|NA|161423
2020-06-05|NV|5.58|9266|156841|NA|NA|166107
2020-06-06|NV|5.51|9460|162311|NA|NA|171771
2020-06-07|NV|5.49|9649|166048|NA|NA|175697
2020-06-08|NV|5.44|9786|170217|NA|NA|180003
2020-06-09|NV|5.46|10030|173559|NA|NA|183589
2020-06-10|NV|5.43|10164|177159|NA|NA|187323
2020-06-11|NV|5.38|10399|182855|NA|NA|193254
2020-06-12|NV|5.35|10678|188769|NA|NA|199447
2020-06-13|NV|5.34|10946|193934|NA|NA|204880
2020-06-14|NV|5.31|11173|199438|NA|NA|210611
2020-06-15|NV|5.21|11279|205155|NA|NA|216434
2020-06-16|NV|5.24|11658|210816|NA|NA|222474
2020-06-17|NV|5.2|11842|215768|NA|NA|227610
2020-06-18|NV|5.23|12076|218720|NA|NA|230796
2020-06-19|NV|5.33|12486|221874|NA|NA|234360
2020-06-20|NV|5.41|12931|226032|NA|NA|238963
2020-06-21|NV|5.46|13205|228486|NA|NA|241691
2020-06-22|NV|5.55|13535|230530|NA|NA|244065
2020-06-23|NV|5.63|13997|234529|NA|NA|248526
2020-06-24|NV|5.69|14362|238025|NA|NA|252387
2020-06-25|NV|5.81|14859|240691|NA|NA|255550
2020-03-23|NY|26.66|20875|57414|NA|NA|78289
2020-03-24|NY|28.12|25665|65605|NA|NA|91270
2020-03-25|NY|29.78|30811|72668|NA|NA|103479
2020-03-26|NY|30.51|37258|84846|NA|NA|122104
2020-03-27|NY|30.62|44635|101118|NA|NA|145753
2020-03-28|NY|33.55|52318|103616|NA|NA|155934
2020-03-29|NY|34.53|59513|112847|NA|NA|172360
2020-03-30|NY|35.66|66497|119971|NA|NA|186468
2020-03-31|NY|36.94|75795|129391|NA|NA|205186
2020-04-01|NY|37.9|83712|137168|NA|NA|220880
2020-04-02|NY|38.66|92381|146584|NA|NA|238965
2020-04-03|NY|39.48|102863|157657|NA|NA|260520
2020-04-04|NY|40.09|113704|169917|NA|NA|283621
2020-04-05|NY|40.37|122031|180249|NA|NA|302280
2020-04-06|NY|40.74|130689|190122|NA|NA|320811
2020-04-07|NY|40.84|138863|201195|NA|NA|340058
2020-04-08|NY|40.89|149316|215837|NA|NA|365153
2020-04-09|NY|40.85|159937|231612|NA|NA|391549
2020-04-10|NY|40.8|170512|247373|NA|NA|417885
2020-04-11|NY|40.92|180458|260522|NA|NA|440980
2020-04-12|NY|40.88|188694|272907|NA|NA|461601
2020-04-13|NY|40.77|195031|283326|NA|NA|478357
2020-04-14|NY|40.51|202208|296935|NA|NA|499143
2020-04-15|NY|40.64|213779|312233|NA|NA|526012
2020-04-16|NY|40.37|222284|328295|NA|NA|550579
2020-04-17|NY|40.06|229642|343581|NA|NA|573223
2020-04-18|NY|39.68|236732|359800|NA|NA|596532
2020-04-19|NY|39.31|242786|374769|NA|NA|617555
2020-04-20|NY|39.05|247512|386349|NA|NA|633861
2020-04-21|NY|38.76|251690|397635|NA|NA|649325
2020-04-22|NY|38.39|257216|412766|NA|NA|669982
2020-04-23|NY|37.86|263460|432460|NA|NA|695920
2020-04-24|NY|37.17|271590|459066|NA|NA|730656
2020-04-25|NY|36.29|282143|495425|NA|NA|777568
2020-04-26|NY|35.77|288045|517305|NA|NA|805350
2020-04-27|NY|35.35|291996|534099|NA|NA|826095
2020-04-28|NY|34.92|295106|549888|NA|NA|844994
2020-04-29|NY|34.35|299691|572790|NA|NA|872481
2020-04-30|NY|33.8|304372|596264|NA|NA|900636
2020-05-01|NY|33.24|308314|619124|NA|NA|927438
2020-05-02|NY|32.63|312977|646094|NA|NA|959071
2020-05-03|NY|32.09|316415|669496|NA|NA|985911
2020-05-04|NY|31.66|318953|688357|NA|NA|1007310
2020-05-05|NY|31.22|321192|707707|NA|NA|1028899
2020-05-06|NY|30.68|323978|731943|NA|NA|1055921
2020-05-07|NY|30.06|327649|762267|NA|NA|1089916
2020-05-08|NY|29.46|330407|791136|NA|NA|1121543
2020-05-09|NY|28.87|333122|820646|NA|NA|1153768
2020-05-10|NY|28.35|335395|847603|NA|NA|1182998
2020-05-11|NY|27.98|337055|867596|NA|NA|1204651
2020-05-12|NY|27.63|338485|886628|NA|NA|1225113
2020-05-13|NY|27.06|340661|918246|NA|NA|1258907
2020-05-14|NY|26.41|343051|955706|NA|NA|1298757
2020-05-15|NY|25.84|345813|992235|NA|NA|1338048
2020-05-16|NY|25.26|348232|1030485|NA|NA|1378717
2020-05-17|NY|24.77|350121|1063275|NA|NA|1413396
2020-05-18|NY|24.41|351371|1088186|NA|NA|1439557
2020-05-19|NY|24.04|352845|1114894|NA|NA|1467739
2020-05-20|NY|23.53|354370|1151466|NA|NA|1505836
2020-05-21|NY|22.92|356458|1198597|NA|NA|1555055
2020-05-22|NY|22.37|358154|1242639|NA|NA|1600793
2020-05-23|NY|21.79|359926|1292135|NA|NA|1652061
2020-05-24|NY|21.27|361515|1338311|NA|NA|1699826
2020-05-25|NY|20.86|362764|1376685|NA|NA|1739449
2020-05-26|NY|20.51|363836|1410292|NA|NA|1774128
2020-05-27|NY|20.15|364965|1446579|NA|NA|1811544
2020-05-28|NY|19.54|366733|1510056|NA|NA|1876789
2020-05-29|NY|18.94|368284|1575846|NA|NA|1944130
2020-05-30|NY|18.43|369660|1635721|NA|NA|2005381
2020-05-31|NY|17.97|370770|1693055|NA|NA|2063825
2020-06-01|NY|17.59|371711|1742066|NA|NA|2113777
2020-06-02|NY|17.21|373040|1794791|NA|NA|2167831
2020-06-03|NY|16.78|374085|1855388|NA|NA|2229473
2020-06-04|NY|16.36|375133|1917899|NA|NA|2293032
2020-06-05|NY|15.94|376208|1983304|NA|NA|2359512
2020-06-06|NY|15.48|377316|2060091|NA|NA|2437407
2020-06-07|NY|15.14|378097|2119745|NA|NA|2497842
2020-06-08|NY|14.82|378799|2177097|NA|NA|2555896
2020-06-09|NY|14.56|379482|2226387|NA|NA|2605869
2020-06-10|NY|14.25|380156|2288010|NA|NA|2668166
2020-06-11|NY|13.96|380892|2348113|NA|NA|2729005
2020-06-12|NY|13.63|381714|2419686|NA|NA|2801400
2020-06-13|NY|13.32|382630|2489610|NA|NA|2872240
2020-06-14|NY|13.06|383324|2551275|NA|NA|2934599
2020-06-15|NY|12.84|383944|2607266|NA|NA|2991210
2020-06-16|NY|12.6|384575|2667203|NA|NA|3051778
2020-06-17|NY|12.38|385142|2725977|NA|NA|3111119
2020-06-18|NY|12.13|385760|2793900|NA|NA|3179660
2020-06-19|NY|11.86|386556|2872407|NA|NA|3258963
2020-06-20|NY|11.64|387272|2940521|NA|NA|3327793
2020-06-21|NY|11.43|387936|3007383|NA|NA|3395319
2020-06-22|NY|11.25|388488|3063611|NA|NA|3452099
2020-06-23|NY|11.11|389085|3111723|NA|NA|3500808
2020-06-24|NY|10.97|389666|3162286|NA|NA|3551952
2020-06-25|NY|10.79|390415|3229179|NA|NA|3619594
2020-03-25|OH|4.77|704|14060|NA|NA|14764
2020-03-26|OH|5.01|867|16449|NA|NA|17316
2020-03-27|OH|5.64|1137|19012|NA|NA|20149
2020-03-28|OH|6.89|1406|19012|NA|NA|20418
2020-03-29|OH|8|1653|19012|NA|NA|20665
2020-03-30|OH|7.09|1933|25342|NA|NA|27275
2020-03-31|OH|7.53|2199|26992|NA|NA|29191
2020-04-01|OH|8.62|2547|26992|NA|NA|29539
2020-04-02|OH|8.31|2902|32016|NA|NA|34918
2020-04-03|OH|8.63|3312|35063|NA|NA|38375
2020-04-04|OH|8.93|3739|38132|NA|NA|41871
2020-04-05|OH|9.24|4043|39713|NA|NA|43756
2020-04-06|OH|9.2|4450|43928|NA|NA|48378
2020-04-07|OH|9.41|4782|46056|NA|NA|50838
2020-04-08|OH|9.65|5148|48193|NA|NA|53341
2020-04-09|OH|9.85|5512|50473|NA|NA|55985
2020-04-10|OH|10.04|5878|52695|NA|NA|58573
2020-04-11|OH|10.34|6250|54221|NA|NA|60471
2020-04-12|OH|10.44|6604|56639|NA|NA|63243
2020-04-13|OH|10.71|6975|58137|NA|NA|65112
2020-04-14|OH|10.71|7280|60721|NA|NA|68001
2020-04-15|OH|10.89|7791|63761|NA|NA|71552
2020-04-16|OH|11.24|8414|66426|NA|NA|74840
2020-04-17|OH|11.69|9107|68819|NA|NA|77926
2020-04-18|OH|12.93|10222|68819|NA|NA|79041
2020-04-19|OH|13.29|11602|75697|NA|NA|87299
2020-04-20|OH|14.22|12919|77920|NA|NA|90839
2020-04-21|OH|14.49|13725|80989|NA|NA|94714
2020-04-22|OH|14.33|14117|84389|NA|NA|98506
2020-04-23|OH|14.28|14694|88183|NA|NA|102877
2020-04-24|OH|14.08|15169|92528|NA|NA|107697
2020-04-25|OH|13.92|15587|96396|NA|NA|111983
2020-04-26|OH|13.72|15963|100423|NA|NA|116386
2020-04-27|OH|13.15|15699|103692|NA|NA|119391
2020-04-28|OH|13.14|16128|106578|NA|NA|122706
2020-04-29|OH|13.42|17303|111605|NA|NA|128908
2020-04-30|OH|13.46|18027|115863|NA|NA|133890
2020-05-01|OH|13.34|18743|121763|NA|NA|140506
2020-05-02|OH|13.26|19335|126484|NA|NA|145819
2020-05-03|OH|13.26|19914|130252|NA|NA|150166
2020-05-04|OH|13.2|20474|134681|NA|NA|155155
2020-05-05|OH|13.05|20969|139766|NA|NA|160735
2020-05-06|OH|12.77|21576|147353|NA|NA|168929
2020-05-07|OH|12.57|22131|153928|NA|NA|176059
2020-05-08|OH|12.49|23016|161300|NA|NA|184316
2020-05-09|OH|12.05|23697|172973|NA|NA|196670
2020-05-10|OH|11.75|24081|180781|NA|NA|204862
2020-05-11|OH|11.77|24777|185753|NA|NA|210530
2020-05-12|OH|11.6|25250|192481|NA|NA|217731
2020-05-13|OH|11.39|25721|200133|NA|NA|225854
2020-05-14|OH|11.29|26357|206995|NA|NA|233352
2020-05-15|OH|10.95|26954|219228|NA|NA|246182
2020-05-16|OH|11.14|27474|219228|NA|NA|246702
2020-05-17|OH|10.56|27923|236539|NA|NA|264462
2020-05-18|OH|10.47|28454|243395|NA|NA|271849
2020-05-19|OH|10.43|28952|248650|NA|NA|277602
2020-05-20|OH|10.17|29436|260092|NA|NA|289528
2020-05-21|OH|10.09|30167|268911|NA|NA|299078
2020-05-22|OH|10|30794|277006|NA|NA|307800
2020-05-23|OH|9.92|31408|285086|NA|NA|316494
2020-05-24|OH|9.83|31911|292642|NA|NA|324553
2020-05-25|OH|9.83|32477|297857|NA|NA|330334
2020-05-26|OH|9.72|33006|306394|NA|NA|339400
2020-05-27|OH|9.56|33439|316286|NA|NA|349725
2020-05-28|OH|9.42|33915|326097|NA|NA|360012
2020-05-29|OH|9.34|34566|335324|NA|NA|369890
2020-05-30|OH|9.17|35034|346913|NA|NA|381947
2020-05-31|OH|9.08|35513|355395|NA|NA|390908
2020-06-01|OH|9.04|35984|362082|NA|NA|398066
